month,ward_number,ward_name,connections,consumption_ml,location_id
2025-10-01,9,Vidyaranyapura,12970,394.26,9_vidyaranyapura
2025-10-01,10,Doddabommasandra,1866,27.95,10_doddabommasandra
2025-10-01,11,Kuvempunagar,4548,60.96,11_kuvempunagar
2025-10-01,12,Shettyhalli,9208,140.35,12_shettyhalli
2025-10-01,13,Mallasandra,4532,72.66,13_mallasandra
2025-10-01,14,Bagalagunte,8795,226.05,14_bagalagunte
2025-10-01,14,Sidedahalli,1603,40.39,14_sidedahalli
2025-10-01,15,T. Dasarahalli,4588,145.33,15_t._dasarahalli
2025-10-01,16,Jalahalli,3111,93.47,16_jalahalli
2025-10-01,17,J.P.Park,5740,124.53,17_j.p.park
2025-10-01,18,Radhakrishna Temple Ward,5517,97.15,18_radhakrishna_temple_ward
2025-10-01,19,Sanjaynagar,5823,84.25,19_sanjaynagar
2025-10-01,20,Ganganagar,3338,68.37,20_ganganagar
2025-10-01,21,Hebbal,7477,162.44,21_hebbal
2025-10-01,22,Vishwanathnagenahalli,3287,77.88,22_vishwanathnagenahalli
2025-10-01,23,Nagavara,9172,193.21,23_nagavara
2025-10-01,24,Hbr Layout,8188,247.77,24_hbr_layout
2025-10-01,25,Horamavu,12789,104.67,25_horamavu
2025-10-01,26,Ramamurthynagar,9532,251.91,26_ramamurthynagar
2025-10-01,27,Banasawadi,9650,281.04,27_banasawadi
2025-10-01,28,Kammanahalli,6633,178.29,28_kammanahalli
2025-10-01,29,Kacharakanahalli,4885,135.35,29_kacharakanahalli
2025-10-01,30,Kadugondanahalli,5128,132.47,30_kadugondanahalli
2025-10-01,31,Kushalnagar,3144,55.29,31_kushalnagar
2025-10-01,32,Kavalbyrasandra,5585,113.52,32_kavalbyrasandra
2025-10-01,33,Manorayanapalya,2690,62.38,33_manorayanapalya
2025-10-01,34,Gangenahalli,2323,47.03,34_gangenahalli
2025-10-01,35,Aramane Nagar,2968,79.67,35_aramane_nagar
2025-10-01,36,Mathikere,4147,90.72,36_mathikere
2025-10-01,37,Yeshwanthpur,3218,62.63,37_yeshwanthpur
2025-10-01,38,H.M.T,3671,135.48,38_h.m.t
2025-10-01,39,Chokkasandra,5858,132.78,39_chokkasandra
2025-10-01,40,Doddabidirakalu,1,0.0,40_doddabidirakalu
2025-10-01,41,Peenya Industrial Area,8885,210.44,41_peenya_industrial_area
2025-10-01,42,Lakshmidevinagar,5146,104.97,42_lakshmidevinagar
2025-10-01,43,Nandini Layout,6458,152.47,43_nandini_layout
2025-10-01,44,Marappanahalli,4443,120.84,44_marappanahalli
2025-10-01,45,Malleshwaram,3656,110.46,45_malleshwaram
2025-10-01,46,Jayachamarajendra Nagar,5328,173.71,46_jayachamarajendra_nagar
2025-10-01,47,Devarajeevanahalli,3752,79.19,47_devarajeevanahalli
2025-10-01,48,Muneshwaranagar,2194,35.9,48_muneshwaranagar
2025-10-01,49,Lingarajapura,5745,95.45,49_lingarajapura
2025-10-01,50,Benniganahalli,5859,349.05,50_benniganahalli
2025-10-01,51,Vijinapura,6299,128.08,51_vijinapura
2025-10-01,52,K.R.Puram,8913,173.69,52_k.r.puram
2025-10-01,53,Basavanapura,8474,204.23,53_basavanapura
2025-10-01,54,Hoodi,5222,305.59,54_hoodi
2025-10-01,55,Devasandra,3305,80.55,55_devasandra
2025-10-01,56,A. Narayanapura,8427,220.61,56_a._narayanapura
2025-10-01,57,C.V. Ramannagar,3277,74.38,57_c.v._ramannagar
2025-10-01,58,Hosathippasandra,6024,146.83,58_hosathippasandra
2025-10-01,59,Maruthiseva Nagar,5583,153.86,59_maruthiseva_nagar
2025-10-01,60,Sagayapuram,4264,92.31,60_sagayapuram
2025-10-01,61,S.K. Garden,2872,78.35,61_s.k._garden
2025-10-01,62,Ramaswamy Palya,3125,77.23,62_ramaswamy_palya
2025-10-01,63,Jayamahal,3078,123.13,63_jayamahal
2025-10-01,64,Rajamahal,3694,91.82,64_rajamahal
2025-10-01,65,Kadumalleshwara,5605,157.28,65_kadumalleshwara
2025-10-01,66,Subramanyanagar,4286,124.54,66_subramanyanagar
2025-10-01,67,Nagapura,5798,171.57,67_nagapura
2025-10-01,68,Mahalakshmipuram,5099,127.85,68_mahalakshmipuram
2025-10-01,69,Laggere,10215,245.23,69_laggere
2025-10-01,70,Rajagopalanagar,8318,195.03,70_rajagopalanagar
2025-10-01,71,Hegganahalli,8672,237.19,71_hegganahalli
2025-10-01,72,Herohalli,11165,214.73,72_herohalli
2025-10-01,73,Kottigepalya,8482,204.53,73_kottigepalya
2025-10-01,74,Shakthiganapathi Nagar,6108,159.3,74_shakthiganapathi_nagar
2025-10-01,75,Shankaramata,5213,143.88,75_shankaramata
2025-10-01,76,Gayathrinagar,4379,113.7,76_gayathrinagar
2025-10-01,77,Dattathreya Temple,4482,116.48,77_dattathreya_temple
2025-10-01,78,Pulikeshinagar,3573,117.48,78_pulikeshinagar
2025-10-01,79,Sarvagnanagar,3436,76.87,79_sarvagnanagar
2025-10-01,80,Hoysalanagar,5460,148.51,80_hoysalanagar
2025-10-01,81,Vignananagar,7103,197.95,81_vignananagar
2025-10-01,82,Garudacharpalya,4357,174.58,82_garudacharpalya
2025-10-01,83,Kadugodi,1054,45.43,83_kadugodi
2025-10-01,84,Hagadooru,2014,105.84,84_hagadooru
2025-10-01,85,Doddanekkundi,5674,311.86,85_doddanekkundi
2025-10-01,85,Varthur,1958,76.14,85_varthur
2025-10-01,86,Marathalli,4715,159.4,86_marathalli
2025-10-01,87,Hal Airport,4372,92.63,87_hal_airport
2025-10-01,88,Jeevanbhimanagar,5999,143.4,88_jeevanbhimanagar
2025-10-01,89,Jogupalya,4065,128.08,89_jogupalya
2025-10-01,90,Ulsoor,5615,307.55,90_ulsoor
2025-10-01,91,Bharathinagar,2246,103.66,91_bharathinagar
2025-10-01,92,Shivajinagar,5149,213.08,92_shivajinagar
2025-10-01,93,Vasanthnagar,3736,249.69,93_vasanthnagar
2025-10-01,94,Gandhinagar,4778,353.99,94_gandhinagar
2025-10-01,95,Subhashnagar,3091,60.82,95_subhashnagar
2025-10-01,96,Okalipuram,3419,144.34,96_okalipuram
2025-10-01,97,Dayanandanagar,3500,85.4,97_dayanandanagar
2025-10-01,98,Prakashnagar,3075,79.81,98_prakashnagar
2025-10-01,99,Rajajinagar,3938,115.02,99_rajajinagar
2025-10-01,100,Basaveshwaranagar,5772,169.71,100_basaveshwaranagar
2025-10-01,101,Kamakshipalya,3685,92.55,101_kamakshipalya
2025-10-01,102,Vrushabhavathi Nagar,4175,96.29,102_vrushabhavathi_nagar
2025-10-01,103,Kaveripura,5038,106.78,103_kaveripura
2025-10-01,104,Govindrajnagara,2906,68.36,104_govindrajnagara
2025-10-01,105,Agrahara Dasarahalli,3213,93.22,105_agrahara_dasarahalli
2025-10-01,106,Dr. Rajkumar Ward,2472,80.42,106_dr._rajkumar_ward
2025-10-01,107,Shivanagar,2454,86.86,107_shivanagar
2025-10-01,108,Srirammandira Ward,4679,117.28,108_srirammandira_ward
2025-10-01,109,Chikpet,5613,112.21,109_chikpet
2025-10-01,110,Sampangiramnagar,3015,128.58,110_sampangiramnagar
2025-10-01,111,Shanthala Nagar,3777,228.57,111_shanthala_nagar
2025-10-01,112,Dommalur,4776,198.01,112_dommalur
2025-10-01,113,Konena Agrahara,3940,120.95,113_konena_agrahara
2025-10-01,114,Agaram,2927,147.79,114_agaram
2025-10-01,115,Vannarpet,5171,108.4,115_vannarpet
2025-10-01,116,Neelasandra,2648,62.94,116_neelasandra
2025-10-01,117,Shanthinagar,6215,247.87,117_shanthinagar
2025-10-01,118,Sudamnagar,5143,99.45,118_sudamnagar
2025-10-01,119,Dharmarayaswamy Temple Ward,4983,99.9,119_dharmarayaswamy_temple_ward
2025-10-01,120,Cottonpet,3075,63.41,120_cottonpet
2025-10-01,121,Binnypet,4574,97.31,121_binnypet
2025-10-01,122,Kempapura Agrahara,3927,84.03,122_kempapura_agrahara
2025-10-01,123,Vijaynagar,3629,87.94,123_vijaynagar
2025-10-01,124,Hosahalli,4511,109.22,124_hosahalli
2025-10-01,125,Marenahalli,3421,91.17,125_marenahalli
2025-10-01,126,Maruthi Mandira Ward,4024,101.59,126_maruthi_mandira_ward
2025-10-01,127,Moodalapalya,5873,132.96,127_moodalapalya
2025-10-01,128,Nagarabhavi,10885,263.7,128_nagarabhavi
2025-10-01,129,Jnanabharathi Ward,13893,347.06,129_jnanabharathi_ward
2025-10-01,130,Ullalu,9249,195.79,130_ullalu
2025-10-01,131,Nayandanahalli,4381,118.56,131_nayandanahalli
2025-10-01,132,Attiguppe,5489,164.24,132_attiguppe
2025-10-01,133,Hampinagar,3033,79.24,133_hampinagar
2025-10-01,134,Bapujinagar,4476,122.03,134_bapujinagar
2025-10-01,135,Padarayanapura,2031,70.16,135_padarayanapura
2025-10-01,136,Jagareevanram Nagar,4825,128.92,136_jagareevanram_nagar
2025-10-01,137,Rayapuram,3456,78.6,137_rayapuram
2025-10-01,138,Chalavadipalya,2391,54.69,138_chalavadipalya
2025-10-01,139,K.R. Market,2928,53.91,139_k.r._market
2025-10-01,140,Chamrajpet,4775,168.55,140_chamrajpet
2025-10-01,141,Azadnagar,4026,107.11,141_azadnagar
2025-10-01,142,Sunkenahalli,2895,67.79,142_sunkenahalli
2025-10-01,143,Vishweshrapuram,4740,116.29,143_vishweshrapuram
2025-10-01,144,Siddapura,4486,123.38,144_siddapura
2025-10-01,145,Hombegowdanagar,6551,200.9,145_hombegowdanagar
2025-10-01,146,Lakkasandra,2835,98.01,146_lakkasandra
2025-10-01,147,Adugodi,3423,106.07,147_adugodi
2025-10-01,148,Ejipura,4793,138.93,148_ejipura
2025-10-01,149,Varthur,3304,149.21,149_varthur
2025-10-01,150,Bellandur,5549,383.56,150_bellandur
2025-10-01,151,Koramangala,7169,296.7,151_koramangala
2025-10-01,152,Sudduguntepalya,4081,146.26,152_sudduguntepalya
2025-10-01,153,Jayanagar,342,8.61,153_jayanagar
2025-10-01,153,Jayangar,3651,155.41,153_jayangar
2025-10-01,154,Basavanagudi,5804,137.39,154_basavanagudi
2025-10-01,155,Hanumanthanagar,4143,88.69,155_hanumanthanagar
2025-10-01,156,Srinagar,5683,142.21,156_srinagar
2025-10-01,157,Gali Anjaneya Swamy Temple Ward,5397,134.76,157_gali_anjaneya_swamy_temple_ward
2025-10-01,158,Deepanjali Nagar,2940,75.04,158_deepanjali_nagar
2025-10-01,159,Kengeri,14566,291.13,159_kengeri
2025-10-01,160,Rajarajeshwarinagar,16667,454.7,160_rajarajeshwarinagar
2025-10-01,161,Hosakerehalli,7376,173.33,161_hosakerehalli
2025-10-01,162,Girinagar,7746,180.96,162_girinagar
2025-10-01,163,Katriguppe,6535,136.25,163_katriguppe
2025-10-01,164,Vidyapeetha Ward,4758,103.42,164_vidyapeetha_ward
2025-10-01,165,Ganeshmandira Ward,4518,114.3,165_ganeshmandira_ward
2025-10-01,166,Karisandra,4643,114.71,166_karisandra
2025-10-01,167,Yadiyuru,4412,104.9,167_yadiyuru
2025-10-01,168,Pattabhiramnagar,4306,143.73,168_pattabhiramnagar
2025-10-01,169,Byrasandra,3843,117.72,169_byrasandra
2025-10-01,170,Jayanagar East,3889,104.36,170_jayanagar_east
2025-10-01,171,Gurappanapalya,4065,174.98,171_gurappanapalya
2025-10-01,172,Madiwala,5594,167.38,172_madiwala
2025-10-01,173,Jakkasandra,2857,123.25,173_jakkasandra
2025-10-01,174,Hsr Layout,14178,575.28,174_hsr_layout
2025-10-01,175,Bommanahalli,6591,278.25,175_bommanahalli
2025-10-01,176,Btm Layout,7566,250.84,176_btm_layout
2025-10-01,177,J.P.Nagar,5628,172.99,177_j.p.nagar
2025-10-01,178,Sarakki,5622,170.79,178_sarakki
2025-10-01,179,Shakambarinagar,3777,110.32,179_shakambarinagar
2025-10-01,180,Banashankari Temple Ward,5187,117.42,180_banashankari_temple_ward
2025-10-01,181,Kumaraswamy Layout,8408,252.4,181_kumaraswamy_layout
2025-10-01,182,Padmanabhanagar,6043,172.77,182_padmanabhanagar
2025-10-01,183,Chikkallasandra,5186,133.09,183_chikkallasandra
2025-10-01,184,Uttarahalli,9429,301.99,184_uttarahalli
2025-10-01,185,Yelachenahalli,6922,180.12,185_yelachenahalli
2025-10-01,186,Jaraganahalli,3057,79.6,186_jaraganahalli
2025-10-01,187,Puttenahalli,4661,148.62,187_puttenahalli
2025-10-01,188,Bilekahalli,4406,243.67,188_bilekahalli
2025-10-01,189,Hongasandra,8396,338.09,189_hongasandra
2025-10-01,190,Mangammanapalya,3300,94.13,190_mangammanapalya
2025-10-01,191,Singasandra,4255,153.21,191_singasandra
2025-10-01,191,Singsandra,1089,42.01,191_singsandra
2025-10-01,192,Begur,7130,323.23,192_begur
2025-10-01,193,Arakere,10056,354.34,193_arakere
2025-10-01,194,Gottigere,4251,99.45,194_gottigere
2025-10-01,195,Konanakunte,10229,283.17,195_konanakunte
2025-10-01,196,Anjanapura,9296,319.58,196_anjanapura
2025-10-01,197,Vasanthapura,4268,137.59,197_vasanthapura
2025-10-01,198,Hemmigepura,5213,116.26,198_hemmigepura
2025-11-01,1,Kempegowda Ward,4343,109.83,1_kempegowda_ward
2025-11-01,2,Chowdeshwari Ward,466,62.34,2_chowdeshwari_ward
2025-11-01,3,Attur,6510,175.54,3_attur
2025-11-01,4,Yelahanka Satellite Town,7786,390.07,4_yelahanka_satellite_town
2025-11-01,5,Jakkur,3952,103.18,5_jakkur
2025-11-01,6,Thanisandra,4276,73.42,6_thanisandra
2025-11-01,7,Byatarayanapura,9734,288.39,7_byatarayanapura
2025-11-01,8,Kodigehalli,5425,128.74,8_kodigehalli
2025-11-01,9,Vidyaranyapura,12945,367.94,9_vidyaranyapura
2025-11-01,10,Doddabommasandra,1908,29.16,10_doddabommasandra
2025-11-01,11,Kuvempunagar,4578,64.38,11_kuvempunagar
2025-11-01,12,Shettyhalli,9476,141.98,12_shettyhalli
2025-11-01,13,Mallasandra,4538,64.13,13_mallasandra
2025-11-01,14,Bagalagunte,8808,214.97,14_bagalagunte
2025-11-01,14,Sidedahalli,1611,47.53,14_sidedahalli
2025-11-01,15,T. Dasarahalli,4591,137.09,15_t._dasarahalli
2025-11-01,16,Jalahalli,3112,87.82,16_jalahalli
2025-11-01,17,J.P.Park,5743,127.76,17_j.p.park
2025-11-01,18,Radhakrishna Temple Ward,5517,94.2,18_radhakrishna_temple_ward
2025-11-01,19,Sanjaynagar,5830,86.5,19_sanjaynagar
2025-11-01,20,Ganganagar,3342,68.48,20_ganganagar
2025-11-01,21,Hebbal,7487,159.35,21_hebbal
2025-11-01,22,Vishwanathnagenahalli,3288,77.11,22_vishwanathnagenahalli
2025-11-01,23,Nagavara,9160,186.34,23_nagavara
2025-11-01,24,Hbr Layout,8194,244.34,24_hbr_layout
2025-11-01,25,Horamavu,12820,97.26,25_horamavu
2025-11-01,26,Ramamurthynagar,9536,248.54,26_ramamurthynagar
2025-11-01,27,Banasawadi,9676,276.53,27_banasawadi
2025-11-01,28,Kammanahalli,6636,177.04,28_kammanahalli
2025-11-01,29,Kacharakanahalli,4888,128.1,29_kacharakanahalli
2025-11-01,30,Kadugondanahalli,5150,130.99,30_kadugondanahalli
2025-11-01,31,Kushalnagar,3145,55.09,31_kushalnagar
2025-11-01,32,Kavalbyrasandra,5586,104.36,32_kavalbyrasandra
2025-11-01,33,Manorayanapalya,2705,61.39,33_manorayanapalya
2025-11-01,34,Gangenahalli,2324,48.9,34_gangenahalli
2025-11-01,35,Aramane Nagar,2971,77.79,35_aramane_nagar
2025-11-01,36,Mathikere,4150,88.77,36_mathikere
2025-11-01,37,Yeshwanthpur,3219,58.84,37_yeshwanthpur
2025-11-01,38,H.M.T,3677,130.96,38_h.m.t
2025-11-01,39,Chokkasandra,5823,129.67,39_chokkasandra
2025-11-01,40,Doddabidirakalu,1,0.0,40_doddabidirakalu
2025-11-01,41,Peenya Industrial Area,9261,215.29,41_peenya_industrial_area
2025-11-01,42,Lakshmidevinagar,5148,101.78,42_lakshmidevinagar
2025-11-01,43,Nandini Layout,6462,137.02,43_nandini_layout
2025-11-01,44,Marappanahalli,4444,115.24,44_marappanahalli
2025-11-01,45,Malleshwaram,3656,107.7,45_malleshwaram
2025-11-01,46,Jayachamarajendra Nagar,5332,178.46,46_jayachamarajendra_nagar
2025-11-01,47,Devarajeevanahalli,3763,79.58,47_devarajeevanahalli
2025-11-01,48,Muneshwaranagar,2196,36.22,48_muneshwaranagar
2025-11-01,49,Lingarajapura,5749,97.35,49_lingarajapura
2025-11-01,50,Benniganahalli,5860,388.55,50_benniganahalli
2025-11-01,51,Vijinapura,6311,120.74,51_vijinapura
2025-11-01,52,K.R.Puram,8903,170.18,52_k.r.puram
2025-11-01,53,Basavanapura,8474,209.18,53_basavanapura
2025-11-01,54,Hoodi,5274,335.12,54_hoodi
2025-11-01,55,Devasandra,3313,84.34,55_devasandra
2025-11-01,56,A. Narayanapura,8429,225.08,56_a._narayanapura
2025-11-01,57,C.V. Ramannagar,3283,83.83,57_c.v._ramannagar
2025-11-01,58,Hosathippasandra,6023,150.16,58_hosathippasandra
2025-11-01,59,Maruthiseva Nagar,5585,157.83,59_maruthiseva_nagar
2025-11-01,60,Sagayapuram,4269,94.35,60_sagayapuram
2025-11-01,61,S.K. Garden,2882,79.3,61_s.k._garden
2025-11-01,62,Ramaswamy Palya,3128,74.85,62_ramaswamy_palya
2025-11-01,63,Jayamahal,3080,119.99,63_jayamahal
2025-11-01,64,Rajamahal,3698,89.71,64_rajamahal
2025-11-01,65,Kadumalleshwara,5613,157.98,65_kadumalleshwara
2025-11-01,66,Subramanyanagar,4287,112.37,66_subramanyanagar
2025-11-01,67,Nagapura,5804,173.28,67_nagapura
2025-11-01,68,Mahalakshmipuram,5105,115.73,68_mahalakshmipuram
2025-11-01,69,Laggere,10202,236.24,69_laggere
2025-11-01,70,Rajagopalanagar,8339,198.3,70_rajagopalanagar
2025-11-01,71,Hegganahalli,8658,236.29,71_hegganahalli
2025-11-01,72,Herohalli,11257,225.26,72_herohalli
2025-11-01,73,Kottigepalya,8499,197.78,73_kottigepalya
2025-11-01,74,Shakthiganapathi Nagar,6108,149.28,74_shakthiganapathi_nagar
2025-11-01,75,Shankaramata,5215,142.96,75_shankaramata
2025-11-01,76,Gayathrinagar,4379,108.83,76_gayathrinagar
2025-11-01,77,Dattathreya Temple,4480,113.62,77_dattathreya_temple
2025-11-01,78,Pulikeshinagar,3597,120.07,78_pulikeshinagar
2025-11-01,79,Sarvagnanagar,3435,76.67,79_sarvagnanagar
2025-11-01,80,Hoysalanagar,5457,156.02,80_hoysalanagar
2025-11-01,81,Vignananagar,7125,197.34,81_vignananagar
2025-11-01,82,Garudacharpalya,4375,192.64,82_garudacharpalya
2025-11-01,83,Kadugodi,1059,50.9,83_kadugodi
2025-11-01,84,Hagadooru,2021,107.04,84_hagadooru
2025-11-01,85,Doddanekkundi,5721,322.1,85_doddanekkundi
2025-11-01,85,Varthur,1998,71.1,85_varthur
2025-11-01,86,Marathalli,4726,177.27,86_marathalli
2025-11-01,87,Hal Airport,4373,92.57,87_hal_airport
2025-11-01,88,Jeevanbhimanagar,5997,142.96,88_jeevanbhimanagar
2025-11-01,89,Jogupalya,4068,126.72,89_jogupalya
2025-11-01,90,Ulsoor,5615,312.77,90_ulsoor
2025-11-01,91,Bharathinagar,2247,107.74,91_bharathinagar
2025-11-01,92,Shivajinagar,5159,207.9,92_shivajinagar
2025-11-01,93,Vasanthnagar,3738,263.32,93_vasanthnagar
2025-11-01,94,Gandhinagar,4783,361.16,94_gandhinagar
2025-11-01,95,Subhashnagar,3090,60.72,95_subhashnagar
2025-11-01,96,Okalipuram,3420,143.91,96_okalipuram
2025-11-01,97,Dayanandanagar,3500,82.75,97_dayanandanagar
2025-11-01,98,Prakashnagar,3076,77.04,98_prakashnagar
2025-11-01,99,Rajajinagar,3945,113.88,99_rajajinagar
2025-11-01,100,Basaveshwaranagar,5771,168.34,100_basaveshwaranagar
2025-11-01,101,Kamakshipalya,3685,91.91,101_kamakshipalya
2025-11-01,102,Vrushabhavathi Nagar,4175,92.53,102_vrushabhavathi_nagar
2025-11-01,103,Kaveripura,5039,98.89,103_kaveripura
2025-11-01,104,Govindrajnagara,2913,66.2,104_govindrajnagara
2025-11-01,105,Agrahara Dasarahalli,3214,95.53,105_agrahara_dasarahalli
2025-11-01,106,Dr. Rajkumar Ward,2471,81.91,106_dr._rajkumar_ward
2025-11-01,107,Shivanagar,2454,90.7,107_shivanagar
2025-11-01,108,Srirammandira Ward,4679,119.32,108_srirammandira_ward
2025-11-01,109,Chikpet,5616,110.41,109_chikpet
2025-11-01,110,Sampangiramnagar,3019,129.74,110_sampangiramnagar
2025-11-01,111,Shanthala Nagar,3776,217.22,111_shanthala_nagar
2025-11-01,112,Dommalur,4786,197.16,112_dommalur
2025-11-01,113,Konena Agrahara,3942,122.7,113_konena_agrahara
2025-11-01,114,Agaram,2926,142.84,114_agaram
2025-11-01,115,Vannarpet,5167,102.3,115_vannarpet
2025-11-01,116,Neelasandra,2650,61.08,116_neelasandra
2025-11-01,117,Shanthinagar,6212,241.49,117_shanthinagar
2025-11-01,118,Sudamnagar,5145,96.38,118_sudamnagar
2025-11-01,119,Dharmarayaswamy Temple Ward,4988,97.89,119_dharmarayaswamy_temple_ward
2025-11-01,120,Cottonpet,3077,62.52,120_cottonpet
2025-11-01,121,Binnypet,4577,102.56,121_binnypet
2025-11-01,122,Kempapura Agrahara,3933,86.78,122_kempapura_agrahara
2025-11-01,123,Vijaynagar,3635,83.83,123_vijaynagar
2025-11-01,124,Hosahalli,4516,108.08,124_hosahalli
2025-11-01,125,Marenahalli,3420,87.89,125_marenahalli
2025-11-01,126,Maruthi Mandira Ward,4023,93.95,126_maruthi_mandira_ward
2025-11-01,127,Moodalapalya,5877,122.21,127_moodalapalya
2025-11-01,128,Nagarabhavi,10907,252.34,128_nagarabhavi
2025-11-01,129,Jnanabharathi Ward,13911,332.21,129_jnanabharathi_ward
2025-11-01,130,Ullalu,9262,195.59,130_ullalu
2025-11-01,131,Nayandanahalli,4382,115.32,131_nayandanahalli
2025-11-01,132,Attiguppe,5489,156.6,132_attiguppe
2025-11-01,133,Hampinagar,3033,75.92,133_hampinagar
2025-11-01,134,Bapujinagar,4482,117.87,134_bapujinagar
2025-11-01,135,Padarayanapura,2031,69.79,135_padarayanapura
2025-11-01,136,Jagareevanram Nagar,4825,125.34,136_jagareevanram_nagar
2025-11-01,137,Rayapuram,3456,77.16,137_rayapuram
2025-11-01,138,Chalavadipalya,2389,50.5,138_chalavadipalya
2025-11-01,139,K.R. Market,2928,53.02,139_k.r._market
2025-11-01,140,Chamrajpet,4780,162.88,140_chamrajpet
2025-11-01,141,Azadnagar,4030,105.31,141_azadnagar
2025-11-01,142,Sunkenahalli,2898,64.34,142_sunkenahalli
2025-11-01,143,Vishweshrapuram,4742,112.34,143_vishweshrapuram
2025-11-01,144,Siddapura,4487,115.84,144_siddapura
2025-11-01,145,Hombegowdanagar,6552,200.61,145_hombegowdanagar
2025-11-01,146,Lakkasandra,2835,93.78,146_lakkasandra
2025-11-01,147,Adugodi,3425,109.23,147_adugodi
2025-11-01,148,Ejipura,4796,132.09,148_ejipura
2025-11-01,149,Varthur,3327,147.6,149_varthur
2025-11-01,150,Bellandur,5554,364.12,150_bellandur
2025-11-01,151,Koramangala,7172,303.21,151_koramangala
2025-11-01,152,Sudduguntepalya,4078,152.69,152_sudduguntepalya
2025-11-01,153,Jayanagar,342,7.95,153_jayanagar
2025-11-01,153,Jayangar,3655,153.22,153_jayangar
2025-11-01,154,Basavanagudi,5806,135.71,154_basavanagudi
2025-11-01,155,Hanumanthanagar,4145,86.77,155_hanumanthanagar
2025-11-01,156,Srinagar,5687,137.87,156_srinagar
2025-11-01,157,Gali Anjaneya Swamy Temple Ward,5401,123.8,157_gali_anjaneya_swamy_temple_ward
2025-11-01,158,Deepanjali Nagar,2939,75.17,158_deepanjali_nagar
2025-11-01,159,Kengeri,14607,289.01,159_kengeri
2025-11-01,160,Rajarajeshwarinagar,16692,440.4,160_rajarajeshwarinagar
2025-11-01,161,Hosakerehalli,7379,165.86,161_hosakerehalli
2025-11-01,162,Girinagar,7747,176.57,162_girinagar
2025-11-01,163,Katriguppe,6541,142.62,163_katriguppe
2025-11-01,164,Vidyapeetha Ward,4761,101.79,164_vidyapeetha_ward
2025-11-01,165,Ganeshmandira Ward,4530,112.74,165_ganeshmandira_ward
2025-11-01,166,Karisandra,4659,122.42,166_karisandra
2025-11-01,167,Yadiyuru,4415,104.71,167_yadiyuru
2025-11-01,168,Pattabhiramnagar,4312,139.63,168_pattabhiramnagar
2025-11-01,169,Byrasandra,3851,112.62,169_byrasandra
2025-11-01,170,Jayanagar East,3889,99.4,170_jayanagar_east
2025-11-01,171,Gurappanapalya,4064,178.53,171_gurappanapalya
2025-11-01,172,Madiwala,5600,167.63,172_madiwala
2025-11-01,173,Jakkasandra,2857,123.23,173_jakkasandra
2025-11-01,174,Hsr Layout,14180,549.58,174_hsr_layout
2025-11-01,175,Bommanahalli,6599,274.75,175_bommanahalli
2025-11-01,176,Btm Layout,7571,265.46,176_btm_layout
2025-11-01,177,J.P.Nagar,5637,166.17,177_j.p.nagar
2025-11-01,178,Sarakki,5626,170.3,178_sarakki
2025-11-01,179,Shakambarinagar,3778,108.77,179_shakambarinagar
2025-11-01,180,Banashankari Temple Ward,5193,112.85,180_banashankari_temple_ward
2025-11-01,181,Kumaraswamy Layout,8418,248.83,181_kumaraswamy_layout
2025-11-01,182,Padmanabhanagar,6045,168.61,182_padmanabhanagar
2025-11-01,183,Chikkallasandra,5191,132.59,183_chikkallasandra
2025-11-01,184,Uttarahalli,9449,307.05,184_uttarahalli
2025-11-01,185,Yelachenahalli,6928,178.4,185_yelachenahalli
2025-11-01,186,Jaraganahalli,3058,80.39,186_jaraganahalli
2025-11-01,187,Puttenahalli,4672,147.36,187_puttenahalli
2025-11-01,188,Bilekahalli,4407,242.97,188_bilekahalli
2025-11-01,189,Hongasandra,8405,351.94,189_hongasandra
2025-11-01,190,Mangammanapalya,3323,91.68,190_mangammanapalya
2025-11-01,191,Singasandra,4302,157.84,191_singasandra
2025-11-01,191,Singsandra,1103,43.13,191_singsandra
2025-11-01,192,Begur,7187,338.61,192_begur
2025-11-01,193,Arakere,10080,345.07,193_arakere
2025-11-01,194,Gottigere,4294,97.19,194_gottigere
2025-11-01,195,Konanakunte,10255,285.43,195_konanakunte
2025-11-01,196,Anjanapura,9395,314.53,196_anjanapura
2025-11-01,197,Vasanthapura,4266,133.8,197_vasanthapura
2025-11-01,198,Hemmigepura,5444,118.42,198_hemmigepura
2025-12-01,1,Kempegowda Ward,4363,108.77,1_kempegowda_ward
2025-12-01,2,Chowdeshwari Ward,466,56.86,2_chowdeshwari_ward
2025-12-01,3,Attur,6610,170.05,3_attur
2025-12-01,4,Yelahanka Satellite Town,7790,368.82,4_yelahanka_satellite_town
2025-12-01,5,Jakkur,4000,104.34,5_jakkur
2025-12-01,6,Thanisandra,4468,71.77,6_thanisandra
2025-12-01,7,Byatarayanapura,9739,278.9,7_byatarayanapura
2025-12-01,8,Kodigehalli,5441,161.8,8_kodigehalli
2025-12-01,9,Vidyaranyapura,12952,279.54,9_vidyaranyapura
2025-12-01,10,Doddabommasandra,1909,29.32,10_doddabommasandra
2025-12-01,11,Kuvempunagar,4595,62.83,11_kuvempunagar
2025-12-01,12,Shettyhalli,10004,149.56,12_shettyhalli
2025-12-01,13,Mallasandra,4541,60.65,13_mallasandra
2025-12-01,14,Bagalagunte,8814,208.79,14_bagalagunte
2025-12-01,14,Sidedahalli,1623,37.82,14_sidedahalli
