Month	Ward number 	Ward Name	Number of Connectionss	Consumption in ML
01-12-2025	82	Garudacharpalya	4375	186.5
01-12-2025	83	Kadugodi	1060	51.9
01-12-2025	84	Hagadooru	2021	102.71
01-12-2025	85	Doddanekkundi	5729	323.85
01-12-2025	85	Varthur	2151	92.63
01-12-2025	86	Marathalli	4734	176.98
01-12-2025	87	HAL Airport	4380	92.19
01-12-2025	88	Jeevanbhimanagar	5997	147.8
01-12-2025	89	Jogupalya	4068	126.35
01-12-2025	90	Ulsoor	5615	306.77
01-12-2025	91	Bharathinagar	2246	102.5
01-12-2025	92	Shivajinagar	5159	210.98
01-12-2025	93	Vasanthnagar	3738	266.29
01-12-2025	94	Gandhinagar	4783	373.86
01-12-2025	95	Subhashnagar	3090	64.61
01-12-2025	96	Okalipuram	3420	148.4
01-12-2025	97	Dayanandanagar	3501	81.88
01-12-2025	98	Prakashnagar	3076	79.8
01-12-2025	99	Rajajinagar	3945	109.53
01-12-2025	100	Basaveshwaranagar	5771	157.76
01-12-2025	101	Kamakshipalya	3685	88.59
01-12-2025	102	Vrushabhavathi Nagar	4175	92.75
01-12-2025	103	Kaveripura	5039	91.5
01-12-2025	104	Govindrajnagara	2914	64.82
01-12-2025	105	Agrahara Dasarahalli	3214	89.66
01-12-2025	106	Dr. Rajkumar Ward	2471	78.15
01-12-2025	107	Shivanagar	2455	84.9
01-12-2025	108	Srirammandira ward	4679	116.45
01-12-2025	109	Chikpet	5617	111.46
01-12-2025	110	Sampangiramnagar	3020	130.7
01-12-2025	111	Shanthala Nagar	3776	224.88
01-12-2025	112	Dommalur	4788	201.7
01-12-2025	113	Konena Agrahara	3943	128.91
01-12-2025	114	Agaram	2928	154.66
01-12-2025	115	Vannarpet	5167	105.54
01-12-2025	116	Neelasandra	2650	61.44
01-12-2025	117	Shanthinagar	6213	246.62
01-12-2025	118	Sudamnagar	5146	101.25
01-12-2025	119	Dharmarayaswamy Temple Ward	4988	95.02
01-12-2025	120	Cottonpet	3078	64.81
01-12-2025	121	Binnypet	4577	98.56
01-12-2025	122	Kempapura Agrahara	3939	85.78
01-12-2025	123	Vijaynagar	3635	84.97
01-12-2025	124	Hosahalli	4517	108.25
01-12-2025	125	Marenahalli	3424	83.52
01-12-2025	126	Maruthi Mandira Ward	4024	88.05
01-12-2025	127	Moodalapalya	5878	118.08
01-12-2025	128	Nagarabhavi	10914	252.54
01-12-2025	129	Jnanabharathi ward	13945	327.01
01-12-2025	130	Ullalu	9347	188.31
01-12-2025	131	Nayandanahalli	4391	115.58
01-12-2025	132	Attiguppe	5491	154.86
01-12-2025	133	Hampinagar	3034	75.19
01-12-2025	134	Bapujinagar	4483	129.91
01-12-2025	135	Padarayanapura	2031	69.19
01-12-2025	136	Jagareevanram Nagar	4825	126.42
01-12-2025	137	Rayapuram	3456	76.35
01-12-2025	138	Chalavadipalya	2389	52.25
01-12-2025	139	K.R. Market	2929	53.29
01-12-2025	140	Chamrajpet	4780	167.55
01-12-2025	141	Azadnagar	4032	105.12
01-12-2025	142	Sunkenahalli	2898	63.59
01-12-2025	143	Vishweshrapuram	4745	112.91
01-12-2025	144	Siddapura	4488	117.06
01-12-2025	145	Hombegowdanagar	6552	199.61
01-12-2025	146	Lakkasandra	2836	91.94
01-12-2025	147	Adugodi	3426	113.67
01-12-2025	148	Ejipura	4798	134.71
01-12-2025	149	Varthur	3327	148.03
01-12-2025	150	Bellandur	5702	395.01
01-12-2025	151	Koramangala	7175	309.15
01-12-2025	152	Sudduguntepalya	4083	151.24
01-12-2025	153	Jayanagar	343	8.09
01-12-2025	153	Jayangar	3655	147.52
01-12-2025	154	Basavanagudi	5810	132.12
01-12-2025	155	Hanumanthanagar	4146	84.42
01-12-2025	156	Srinagar	5688	133.58
01-12-2025	157	Gali Anjaneya swamy Temple Ward	5402	125.22
01-12-2025	158	Deepanjali Nagar	2939	71.74
01-12-2025	159	Kengeri	14627	281.41
01-12-2025	160	Rajarajeshwarinagar	16762	425.91
01-12-2025	161	Hosakerehalli	7379	160.74
01-12-2025	162	Girinagar	7747	172.82
01-12-2025	163	Katriguppe	6542	136.38
01-12-2025	164	Vidyapeetha Ward	4763	99.32
01-12-2025	165	Ganeshmandira Ward	4534	111.56
01-12-2025	166	Karisandra	4662	116.18
01-12-2025	167	Yadiyuru	4415	101.02
01-12-2025	168	Pattabhiramnagar	4312	140.81
01-12-2025	169	Byrasandra	3851	114.19
01-12-2025	170	Jayanagar East	3890	101.01
01-12-2025	171	Gurappanapalya	4064	180.16
01-12-2025	172	Madiwala	5605	171.04
01-12-2025	173	Jakkasandra	2857	119.82
01-12-2025	174	HSR Layout	14187	546.3
01-12-2025	175	Bommanahalli	6605	276.82
01-12-2025	176	BTM Layout	7578	257.9
01-12-2025	177	J.P.Nagar	5638	171.22
01-12-2025	178	Sarakki	5626	175.18
01-12-2025	179	Shakambarinagar	3779	107.5
01-12-2025	180	Banashankari Temple Ward	5194	115.85
01-12-2025	181	Kumaraswamy Layout	8422	243.37
01-12-2025	182	Padmanabhanagar	6046	164.1
01-12-2025	183	Chikkallasandra	5191	130.46
01-12-2025	184	Uttarahalli	9541	299.06
01-12-2025	185	Yelachenahalli	7004	180.24
01-12-2025	186	Jaraganahalli	3062	77.16
01-12-2025	187	Puttenahalli	4682	151.27
01-12-2025	188	Bilekahalli	4407	231.42
01-12-2025	189	Hongasandra	8435	336.52
01-12-2025	190	Mangammanapalya	3334	88.72
01-12-2025	191	Singasandra	4380	163.16
01-12-2025	191	Singsandra	1114	41.95
01-12-2025	192	Begur	7235	325.49
01-12-2025	193	Arakere	10083	339.73
01-12-2025	194	Gottigere	4395	96.02
01-12-2025	195	Konanakunte	10265	273.6
01-12-2025	196	Anjanapura	9623	329.99
01-12-2025	197	Vasanthapura	4299	134.37
01-12-2025	198	Hemmigepura	5511	116.59
01-01-2026	1	Kempegowda Ward	4387	117.69
01-01-2026	2	Chowdeshwari Ward	467	73.73
01-01-2026	3	Attur	6710	180.15
01-01-2026	4	Yelahanka Satellite town	7806	388.42
01-01-2026	5	Jakkur	4041	110.53
01-01-2026	6	Thanisandra	4587	83.25
01-01-2026	7	Byatarayanapura	9764	291.03
01-01-2026	8	Kodigehalli	5461	133.56
01-01-2026	9	Vidyaranyapura	12955	283.48
01-01-2026	10	Doddabommasandra	1921	30.96
01-01-2026	11	Kuvempunagar	4618	68.64
01-01-2026	12	Shettyhalli	10606	161.36
01-01-2026	13	Mallasandra	4552	67.69
01-01-2026	14	Bagalagunte	8819	230.14
01-01-2026	14	sidedahalli	1628	44.26
01-01-2026	15	T. Dasarahalli	4596	141.74
01-01-2026	16	Jalahalli	3114	101.26
01-01-2026	17	J.P.Park	5749	132.82
01-01-2026	18	Radhakrishna Temple Ward	5512	95.14
01-01-2026	19	Sanjaynagar	5839	86.31
01-01-2026	20	Ganganagar	3346	69.16
01-01-2026	21	Hebbal	7503	162.97
01-01-2026	22	VishwanathNagenahalli	3290	77.1
01-01-2026	23	Nagavara	9187	188.69
01-01-2026	24	HBR Layout	8228	250.88
01-01-2026	25	Horamavu	8867	131.31
01-01-2026	26	Ramamurthynagar	9501	263.41
01-01-2026	27	Banasawadi	9698	282.69
01-01-2026	28	Kammanahalli	6635	181.25
01-01-2026	29	Kacharakanahalli	4898	129.97
01-01-2026	30	Kadugondanahalli	5170	131.42
01-01-2026	31	Kushalnagar	3153	54.41
01-01-2026	32	Kavalbyrasandra	5588	106.88
01-01-2026	33	Manorayanapalya	2723	62.57
01-01-2026	34	Gangenahalli	2324	48.76
01-01-2026	35	Aramane Nagar	2973	79.7
01-01-2026	36	Mathikere	4154	88.1
01-01-2026	37	Yeshwanthpur	3225	64.12
01-01-2026	38	H.M.T	3683	145.14
01-01-2026	39	Chokkasandra	5821	140.31
01-01-2026	40	Doddabidirakalu	1	0
01-01-2026	41	Peenya Industrial Area	9839	235.95
01-01-2026	42	Lakshmidevinagar	5155	109.43
01-01-2026	43	Nandini Layout	6473	160.67
01-01-2026	44	Marappanahalli	4446	124.79
01-01-2026	45	Malleshwaram	3660	100.18
01-01-2026	46	Jayachamarajendra Nagar	5333	181.82
01-01-2026	47	Devarajeevanahalli	3779	80.36
01-01-2026	48	Muneshwaranagar	2193	35.46
01-01-2026	49	Lingarajapura	5761	96.81
01-01-2026	50	Benniganahalli	5867	382.49
01-01-2026	51	Vijinapura	6332	129.19
01-01-2026	52	K.R.Puram	8919	181.68
01-01-2026	53	Basavanapura	8585	209.68
01-01-2026	54	Hoodi	5341	343.17
01-01-2026	55	Devasandra	3343	87.26
01-01-2026	56	A. Narayanapura	8443	232.28
01-01-2026	57	C.V. Ramannagar	3299	84.02
01-01-2026	58	Hosathippasandra	6023	153.73
01-01-2026	59	Maruthiseva Nagar	5598	165.88
01-01-2026	60	Sagayapuram	4276	94.15
01-01-2026	61	S.K. Garden	2881	78.06
01-01-2026	62	Ramaswamy palya	3131	77.48
01-01-2026	63	Jayamahal	3084	124.28
01-01-2026	64	Rajamahal	3701	90.75
01-01-2026	65	Kadumalleshwara	5615	153.16
01-01-2026	66	Subramanyanagar	4290	124.53
01-01-2026	67	Nagapura	5811	177.85
01-01-2026	68	Mahalakshmipuram	5111	126.27
01-01-2026	69	Laggere	10202	245.21
01-01-2026	70	Rajagopalanagar	8376	196.05
01-01-2026	71	Hegganahalli	8670	235.85
01-01-2026	72	herohalli	11502	240.11
01-01-2026	73	Kottigepalya	8519	207.74
01-01-2026	74	Shakthiganapathi nagar	6109	160.04
01-01-2026	75	Shankaramata	5216	150.58
01-01-2026	76	Gayathrinagar	4381	112.89
01-01-2026	77	Dattathreya Temple	4485	115.72
01-01-2026	78	Pulikeshinagar	3629	116.21
01-01-2026	79	Sarvagnanagar	3425	78.6
01-01-2026	80	Hoysalanagar	5458	158.68
01-01-2026	81	Vignananagar	7166	210.25
01-01-2026	82	Garudacharpalya	4379	182.54
01-01-2026	83	Kadugodi	1101	52.08
01-01-2026	84	Hagadooru	2020	105.51
01-01-2026	85	Doddanekkundi	5762	322.57
01-01-2026	85	Varthur	2181	74.84
01-01-2026	86	Marathalli	4747	176.7
01-01-2026	87	HAL Airport	4377	95.12
01-01-2026	88	Jeevanbhimanagar	5993	151.37
01-01-2026	89	Jogupalya	4062	129.09
01-01-2026	90	Ulsoor	5626	323.7
01-01-2026	91	Bharathinagar	2250	95.19
01-01-2026	92	Shivajinagar	5168	208.01
01-01-2026	93	Vasanthnagar	3747	277.57
01-01-2026	94	Gandhinagar	4789	360.6
01-01-2026	95	Subhashnagar	3090	63.3
01-01-2026	96	Okalipuram	3420	122.3
01-01-2026	97	Dayanandanagar	3501	85.37
01-01-2026	98	Prakashnagar	3077	80.57
01-01-2026	99	Rajajinagar	3952	117.26
01-01-2026	100	Basaveshwaranagar	5774	170.22
01-01-2026	101	Kamakshipalya	3686	96.59
01-01-2026	102	Vrushabhavathi Nagar	4182	99.92
01-01-2026	103	Kaveripura	5040	105.76
01-01-2026	104	Govindrajnagara	2917	74.71
01-01-2026	105	Agrahara Dasarahalli	3216	95.94
01-01-2026	106	Dr. Rajkumar Ward	2471	80.42
01-01-2026	107	Shivanagar	2457	85.8
01-01-2026	108	Srirammandira ward	4679	120.08
01-01-2026	109	Chikpet	5621	114.19
01-01-2026	110	Sampangiramnagar	3022	133.74
01-01-2026	111	Shanthala Nagar	3779	226.62
01-01-2026	112	Dommalur	4798	207.72
01-01-2026	113	Konena Agrahara	3942	131.94
01-01-2026	114	Agaram	2926	153.52
01-01-2026	115	Vannarpet	5167	107.23
01-01-2026	116	Neelasandra	2652	60.85
01-01-2026	117	Shanthinagar	6219	245.07
01-01-2026	118	Sudamnagar	5149	100.08
01-01-2026	119	Dharmarayaswamy Temple Ward	4996	99.9
01-01-2026	120	Cottonpet	3086	64.71
01-01-2026	121	Binnypet	4581	98.66
01-01-2026	122	Kempapura Agrahara	3954	86.15
01-01-2026	123	Vijaynagar	3639	89.2
01-01-2026	124	Hosahalli	4520	111.8
01-01-2026	125	Marenahalli	3427	92.13
01-01-2026	126	Maruthi Mandira Ward	4025	98.37
01-01-2026	127	Moodalapalya	5881	127.39
01-01-2026	128	Nagarabhavi	10945	264.21
01-01-2026	129	Jnanabharathi ward	13977	344.51
01-01-2026	130	Ullalu	9406	201.94
01-01-2026	131	Nayandanahalli	4397	116.07
01-01-2026	132	Attiguppe	5495	159.63
01-01-2026	133	Hampinagar	3035	80.59
01-01-2026	134	Bapujinagar	4489	131.23
01-01-2026	135	Padarayanapura	2032	70.94
01-01-2026	136	Jagareevanram Nagar	4827	126.27
01-01-2026	137	Rayapuram	3456	77.67
01-01-2026	138	Chalavadipalya	2389	51.11
01-01-2026	139	K.R. Market	2931	55.6
01-01-2026	140	Chamrajpet	4780	171.52
01-01-2026	141	Azadnagar	4033	111.27
01-01-2026	142	Sunkenahalli	2900	66.85
01-01-2026	143	Vishweshrapuram	4749	116.83
01-01-2026	144	Siddapura	4484	115.55
01-01-2026	145	Hombegowdanagar	6557	202.17
01-01-2026	146	Lakkasandra	2836	94.21
01-01-2026	147	Adugodi	3426	107.62
01-01-2026	148	Ejipura	4799	139.84
01-01-2026	149	Varthur	3327	159.59
01-01-2026	150	Bellandur	5923	406.06
01-01-2026	151	Koramangala	7184	312.87
01-01-2026	152	Sudduguntepalya	4081	148.49
01-01-2026	153	Jayanagar	344	8.54
01-01-2026	153	Jayangar	3657	156.52
01-01-2026	154	Basavanagudi	5814	139.28
01-01-2026	155	Hanumanthanagar	4146	90.32
01-01-2026	156	Srinagar	5692	144.54
01-01-2026	157	Gali Anjaneya swamy Temple Ward	5408	131.88
01-01-2026	158	Deepanjali Nagar	2940	79.25
01-01-2026	159	Kengeri	14713	313.41
01-01-2026	160	Rajarajeshwarinagar	16871	455.74
01-01-2026	161	Hosakerehalli	7386	169.75
01-01-2026	162	Girinagar	7752	185.78
01-01-2026	163	Katriguppe	6543	140.17
01-01-2026	164	Vidyapeetha Ward	4766	108.6
01-01-2026	165	Ganeshmandira Ward	4562	114.68
01-01-2026	166	Karisandra	4668	121.32
01-01-2026	167	Yadiyuru	4417	109.13
01-01-2026	168	Pattabhiramnagar	4317	139.9
01-01-2026	169	Byrasandra	3852	118.44
01-01-2026	170	Jayanagar East	3890	101.58
01-01-2026	171	Gurappanapalya	4065	180.04
01-01-2026	172	Madiwala	5606	173.73
01-01-2026	173	Jakkasandra	2858	128.9
01-01-2026	174	HSR Layout	14194	558.09
01-01-2026	175	Bommanahalli	6615	291.78
01-01-2026	176	BTM Layout	7581	272.68
01-01-2026	177	J.P.Nagar	5646	172.48
01-01-2026	178	Sarakki	5627	171.08
01-01-2026	179	Shakambarinagar	3786	109.53
01-01-2026	180	Banashankari Temple Ward	5196	116.02
01-01-2026	181	Kumaraswamy Layout	8441	249.17
01-01-2026	182	Padmanabhanagar	6048	172.02
01-01-2026	183	Chikkallasandra	5195	132.7
01-01-2026	184	Uttarahalli	9612	308.56
01-01-2026	185	Yelachenahalli	7046	189.74
01-01-2026	186	Jaraganahalli	3065	81.25
01-01-2026	187	Puttenahalli	4699	149.01
01-01-2026	188	Bilekahalli	4409	232.17
01-01-2026	189	Hongasandra	8455	348.85
01-01-2026	190	Mangammanapalya	3353	97.11
01-01-2026	191	Singasandra	4498	172.63
01-01-2026	191	Singsandra	1134	45.02
01-01-2026	192	Begur	7315	344.58
01-01-2026	193	Arakere	10104	343.38
01-01-2026	194	Gottigere	4453	102.51
01-01-2026	195	Konanakunte	10296	278.2
01-01-2026	196	Anjanapura	9774	384.25
01-01-2026	197	Vasanthapura	4295	140.16
01-01-2026	198	Hemmigepura	5619	132.14
01-02-2026	1	Kempegowda Ward	4402	117.13
01-02-2026	2	Chowdeshwari Ward	467	74.08
01-02-2026	3	Attur	6752	175.66
01-02-2026	4	Yelahanka Satellite town	7812	375.98
01-02-2026	5	Jakkur	4121	113.5
01-02-2026	6	Thanisandra	4744	87.81
01-02-2026	7	Byatarayanapura	9775	283.75
01-02-2026	8	Kodigehalli	5475	138.01
01-02-2026	9	Vidyaranyapura	12959	290.57
01-02-2026	10	Doddabommasandra	1921	30.79
01-02-2026	11	Kuvempunagar	4627	67.21
01-02-2026	12	Shettyhalli	11223	164.51
01-02-2026	13	Mallasandra	4561	70.47
01-02-2026	14	Bagalagunte	8833	227.13
01-02-2026	14	sidedahalli	1629	40.3
01-02-2026	15	T. Dasarahalli	4600	144.18
01-02-2026	16	Jalahalli	3115	99.08
01-02-2026	17	J.P.Park	5749	126.2
01-02-2026	18	Radhakrishna Temple Ward	5513	95.5
01-02-2026	19	Sanjaynagar	5839	89.56
01-02-2026	20	Ganganagar	3348	70.99
01-02-2026	21	Hebbal	7510	168.9
01-02-2026	22	VishwanathNagenahalli	3290	79.89
01-02-2026	23	Nagavara	9242	190.44
01-02-2026	24	HBR Layout	8240	248.58
01-02-2026	25	Horamavu	15565	140.77
01-02-2026	26	Ramamurthynagar	9565	263.18
01-02-2026	27	Banasawadi	9709	281.62
01-02-2026	28	Kammanahalli	6636	180.3
01-02-2026	29	Kacharakanahalli	4901	127.88
01-02-2026	30	Kadugondanahalli	5173	130.57
01-02-2026	31	Kushalnagar	3147	55.17
01-02-2026	32	Kavalbyrasandra	5589	117.6
01-02-2026	33	Manorayanapalya	2727	64.11
01-02-2026	34	Gangenahalli	2324	50.41
01-02-2026	35	Aramane Nagar	2974	81.17
01-02-2026	36	Mathikere	4155	87.56
01-02-2026	37	Yeshwanthpur	3234	60.68
01-02-2026	38	H.M.T	3689	140.26
01-02-2026	39	Chokkasandra	5831	134.79
01-02-2026	40	Doddabidirakalu	1	0
01-02-2026	41	Peenya Industrial Area	10317	245.51
01-02-2026	42	Lakshmidevinagar	5159	109.4
01-02-2026	43	Nandini Layout	6475	161.69
01-02-2026	44	Marappanahalli	4447	119.62
01-02-2026	45	Malleshwaram	3662	99.96
01-02-2026	46	Jayachamarajendra Nagar	5333	184.56
01-02-2026	47	Devarajeevanahalli	3783	79.63
01-02-2026	48	Muneshwaranagar	2190	35.16
01-02-2026	49	Lingarajapura	5765	96.48
01-02-2026	50	Benniganahalli	5871	370.95
01-02-2026	51	Vijinapura	6335	126.18
01-02-2026	52	K.R.Puram	8926	179.82
01-02-2026	53	Basavanapura	8645	206.04
01-02-2026	54	Hoodi	5411	356.83
01-02-2026	55	Devasandra	3345	88.46
01-02-2026	56	A. Narayanapura	8448	230.81
01-02-2026	57	C.V. Ramannagar	3308	80.67
01-02-2026	58	Hosathippasandra	6025	148.47
01-02-2026	59	Maruthiseva Nagar	5595	158.41
01-02-2026	60	Sagayapuram	4269	93.65
01-02-2026	61	S.K. Garden	2879	76.72
01-02-2026	62	Ramaswamy palya	3131	77.65
01-02-2026	63	Jayamahal	3085	124.95
01-02-2026	64	Rajamahal	3702	91.6
01-02-2026	65	Kadumalleshwara	5615	155.63
01-02-2026	66	Subramanyanagar	4290	120.56
01-02-2026	67	Nagapura	5811	177.04
01-02-2026	68	Mahalakshmipuram	5111	127.37
01-02-2026	69	Laggere	10206	246.3
01-02-2026	70	Rajagopalanagar	8387	192.77
01-02-2026	71	Hegganahalli	8674	235.82
01-02-2026	72	herohalli	11655	241.72
01-02-2026	73	Kottigepalya	8519	205.14
01-02-2026	74	Shakthiganapathi nagar	6111	155.33
01-02-2026	75	Shankaramata	5219	151.65
01-02-2026	76	Gayathrinagar	4384	116.63
01-02-2026	77	Dattathreya Temple	4485	115.7
01-02-2026	78	Pulikeshinagar	3636	119.07
01-02-2026	79	Sarvagnanagar	3425	75.06
01-02-2026	80	Hoysalanagar	5458	156.28
01-02-2026	81	Vignananagar	7183	202.46
01-02-2026	82	Garudacharpalya	4386	197.56
01-02-2026	83	Kadugodi	1125	55.16
01-02-2026	84	Hagadooru	2019	113.95
01-02-2026	85	Doddanekkundi	5774	348.64
01-02-2026	85	Varthur	2339	102.93
01-02-2026	86	Marathalli	4768	180.83
01-02-2026	87	HAL Airport	4377	93.94
01-02-2026	88	Jeevanbhimanagar	5993	147.33
01-02-2026	89	Jogupalya	4062	128.72
01-02-2026	90	Ulsoor	5626	319.3
01-02-2026	91	Bharathinagar	2250	97.45
01-02-2026	92	Shivajinagar	5168	208.52
01-02-2026	93	Vasanthnagar	3748	275.6
01-02-2026	94	Gandhinagar	4789	365.36
01-02-2026	95	Subhashnagar	3090	61.73
01-02-2026	96	Okalipuram	3420	121.67
01-02-2026	97	Dayanandanagar	3504	82.92
01-02-2026	98	Prakashnagar	3077	78.85
01-02-2026	99	Rajajinagar	3953	116.73
01-02-2026	100	Basaveshwaranagar	5775	166
01-02-2026	101	Kamakshipalya	3686	96.41
01-02-2026	102	Vrushabhavathi Nagar	4185	100.81
01-02-2026	103	Kaveripura	5040	106.56
01-02-2026	104	Govindrajnagara	2920	75.76
01-02-2026	105	Agrahara Dasarahalli	3218	97.63
01-02-2026	106	Dr. Rajkumar Ward	2471	79.95
01-02-2026	107	Shivanagar	2457	91.56
01-02-2026	108	Srirammandira ward	4679	119.38
01-02-2026	109	Chikpet	5623	110.84
01-02-2026	110	Sampangiramnagar	3024	132.68
01-02-2026	111	Shanthala Nagar	3780	222.35
01-02-2026	112	Dommalur	4800	197.08
01-02-2026	113	Konena Agrahara	3944	127.2
01-02-2026	114	Agaram	2927	161.24
01-02-2026	115	Vannarpet	5168	105.36
01-02-2026	116	Neelasandra	2654	60.8
01-02-2026	117	Shanthinagar	6222	244.22
01-02-2026	118	Sudamnagar	5149	94.67
01-02-2026	119	Dharmarayaswamy Temple Ward	4997	96.06
01-02-2026	120	Cottonpet	3089	62.25
01-02-2026	121	Binnypet	4581	99.27
01-02-2026	122	Kempapura Agrahara	3958	88.34
01-02-2026	123	Vijaynagar	3637	87.94
01-02-2026	124	Hosahalli	4521	112.1
01-02-2026	125	Marenahalli	3432	89.33
01-02-2026	126	Maruthi Mandira Ward	4025	101.74
01-02-2026	127	Moodalapalya	5882	131.47
01-02-2026	128	Nagarabhavi	10961	265.6
01-02-2026	129	Jnanabharathi ward	13995	338.97
01-02-2026	130	Ullalu	9505	196.5
01-02-2026	131	Nayandanahalli	4404	121.22
01-02-2026	132	Attiguppe	5497	164.69
01-02-2026	133	Hampinagar	3037	78.65
01-02-2026	134	Bapujinagar	4501	128.09
01-02-2026	135	Padarayanapura	2034	68.81
01-02-2026	136	Jagareevanram Nagar	4827	124.6
01-02-2026	137	Rayapuram	3456	76.04
01-02-2026	138	Chalavadipalya	2389	51.03
01-02-2026	139	K.R. Market	2931	49.64
01-02-2026	140	Chamrajpet	4779	163.34
01-02-2026	141	Azadnagar	4034	101.95
01-02-2026	142	Sunkenahalli	2902	65.71
01-02-2026	143	Vishweshrapuram	4750	115.2
01-02-2026	144	Siddapura	4485	113.47
01-02-2026	145	Hombegowdanagar	6557	198.09
01-02-2026	146	Lakkasandra	2838	95.18
01-02-2026	147	Adugodi	3426	109.7
01-02-2026	148	Ejipura	4800	138.08
01-02-2026	149	Varthur	3327	159.44
01-02-2026	150	Bellandur	6136	414.09
01-02-2026	151	Koramangala	7192	309.21
01-02-2026	152	Sudduguntepalya	4087	151.46
01-02-2026	153	Jayanagar	344	7.98
01-02-2026	153	Jayangar	3658	154.52
01-02-2026	154	Basavanagudi	5815	136.3
01-02-2026	155	Hanumanthanagar	4147	87.44
01-02-2026	156	Srinagar	5692	144.61
01-02-2026	157	Gali Anjaneya swamy Temple Ward	5408	134.29
01-02-2026	158	Deepanjali Nagar	2942	77.03
01-02-2026	159	Kengeri	14749	309.2
01-02-2026	160	Rajarajeshwarinagar	16921	446.58
01-02-2026	161	Hosakerehalli	7392	161.24
01-02-2026	162	Girinagar	7754	181.75
01-02-2026	163	Katriguppe	6549	142.35
01-02-2026	164	Vidyapeetha Ward	4766	104.96
01-02-2026	165	Ganeshmandira Ward	4567	116.66
01-02-2026	166	Karisandra	4671	120.01
01-02-2026	167	Yadiyuru	4417	106.36
01-02-2026	168	Pattabhiramnagar	4318	140.87
01-02-2026	169	Byrasandra	3852	114.06
01-02-2026	170	Jayanagar East	3890	101.64
01-02-2026	171	Gurappanapalya	4072	184.2
01-02-2026	172	Madiwala	5611	173.36
01-02-2026	173	Jakkasandra	2858	123.05
01-02-2026	174	HSR Layout	14240	566.32
01-02-2026	175	Bommanahalli	6625	278.38
01-02-2026	176	BTM Layout	7586	263.36
01-02-2026	177	J.P.Nagar	5646	172.24
01-02-2026	178	Sarakki	5629	173.26
01-02-2026	179	Shakambarinagar	3786	112.68
01-02-2026	180	Banashankari Temple Ward	5200	118.23
01-02-2026	181	Kumaraswamy Layout	8443	248.01
01-02-2026	182	Padmanabhanagar	6048	172.37
01-02-2026	183	Chikkallasandra	5195	130.9
01-02-2026	184	Uttarahalli	9692	313.36
01-02-2026	185	Yelachenahalli	7077	201.7
01-02-2026	186	Jaraganahalli	3069	80.99
01-02-2026	187	Puttenahalli	4710	152.92
01-02-2026	188	Bilekahalli	4411	249.17
01-02-2026	189	Hongasandra	8474	352.09
01-02-2026	190	Mangammanapalya	3378	91.11
01-02-2026	191	Singasandra	4623	179.84
01-02-2026	191	Singsandra	1153	46.67
01-02-2026	192	Begur	7495	348.15
01-02-2026	193	Arakere	10118	357.16
01-02-2026	194	Gottigere	4539	102.26
01-02-2026	195	Konanakunte	10323	295.05
01-02-2026	196	Anjanapura	10012	398.23
01-02-2026	197	Vasanthapura	4295	137.11
01-02-2026	198	Hemmigepura	5860	139.21
01-03-2026	1	Kempegowda Ward	4418	109.74
01-03-2026	2	Chowdeshwari Ward	467	56.01
01-03-2026	3	Attur	6800	171.05
01-03-2026	4	Yelahanka Satellite town	7814	368.22
01-03-2026	5	Jakkur	4165	110.83
01-03-2026	6	Thanisandra	4794	88.4
01-03-2026	7	Byatarayanapura	9781	285.57
01-03-2026	8	Kodigehalli	5529	130.32
01-03-2026	9	Vidyaranyapura	12972	274.02
01-03-2026	10	Doddabommasandra	1921	30.17
01-03-2026	11	Kuvempunagar	4640	64.55
01-03-2026	12	Shettyhalli	11814	180.95
01-03-2026	13	Mallasandra	4565	62.17
01-03-2026	14	Bagalagunte	8844	208.85
01-03-2026	14	sidedahalli	1628	40.44
01-03-2026	15	T. Dasarahalli	4603	133.91
01-03-2026	16	Jalahalli	3117	89.21
01-03-2026	17	J.P.Park	5749	120.05
01-03-2026	18	Radhakrishna Temple Ward	5513	91.1
01-03-2026	19	Sanjaynagar	5841	82.66
01-03-2026	20	Ganganagar	3351	70.47
01-03-2026	21	Hebbal	7512	160.69
01-03-2026	22	VishwanathNagenahalli	3290	73.64
01-03-2026	23	Nagavara	9267	187.37
01-03-2026	24	HBR Layout	8252	236.07
01-03-2026	25	Horamavu	16181	165.27
01-03-2026	26	Ramamurthynagar	9578	245.88
01-03-2026	27	Banasawadi	9718	260.34
01-03-2026	28	Kammanahalli	6641	167.48
01-03-2026	29	Kacharakanahalli	4902	120.16
01-03-2026	30	Kadugondanahalli	5174	128.6
01-03-2026	31	Kushalnagar	3147	54.1
01-03-2026	32	Kavalbyrasandra	5595	103.15
01-03-2026	33	Manorayanapalya	2742	60.88
01-03-2026	34	Gangenahalli	2324	47.61
01-03-2026	35	Aramane Nagar	2976	76.86
01-03-2026	36	Mathikere	4158	87.41
01-03-2026	37	Yeshwanthpur	3239	59.3
01-03-2026	38	H.M.T	3695	136.51
01-03-2026	39	Chokkasandra	5838	133.8
01-03-2026	40	Doddabidirakalu	1	0
01-03-2026	41	Peenya Industrial Area	10886	236.64
01-03-2026	42	Lakshmidevinagar	5165	107.14
01-03-2026	43	Nandini Layout	6476	151.01
01-03-2026	44	Marappanahalli	4451	110.91
01-03-2026	45	Malleshwaram	3662	98.22
01-03-2026	46	Jayachamarajendra Nagar	5336	178.74
01-03-2026	47	Devarajeevanahalli	3784	79.48
